Course,Book_ID,Topic,Bookclub,Pseudonym,Message,CodePreliminary,Message_Time,Is_Answer,Page
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,Nury I think you did a great job with part 1.,Feedback,22.11.2020 14:48,No,5
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,My deepest appologies.,General Comment,22.11.2020 14:49,No,5
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,Nerys I am so sorry I keep spelling your name wrong ,General Comment,22.11.2020 14:49,No,5
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,:(,Emoticon/Non-verbal,22.11.2020 14:49,No,5
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,I just noticed. ,General Comment,22.11.2020 14:49,No,5
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,No worries! ,Response,22.11.2020 15:29,No,11
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,I appreciate you noticing and reaching out,Response,22.11.2020 15:29,No,11
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,It's one of those names. ,Response,22.11.2020 15:29,No,11
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20, :),Emoticon/Non-verbal,22.11.2020 15:29,No,11
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,What a great group!,General Comment,22.11.2020 15:29,No,11
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,So glad we are getting so much done! ,General Comment,22.11.2020 15:29,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-22,Ok.,Response,22.11.2020 15:45,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-22,Ok.,Response,22.11.2020 15:46,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-23,"Thank you for your patience, ...",Greeting,22.11.2020 23:29,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-23,... today was a frenetic affair.,Greeting,22.11.2020 23:29,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-23,", and I hope what I've added acts to contribute to the discussion.",General Comment,22.11.2020 23:29,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-23,"Any comments, concerns, criticism?",Question,22.11.2020 23:29,No,11
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-23,"Right, sorry about the delay, ...",Greeting,22.11.2020 23:29,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,edf-12,"good design should take into account all aspects of reality and adapt to both the times and environment"". ",Discussion,23.11.2020 13:58,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,edf-12,"I completely agree with your statement, ",Response,23.11.2020 13:58,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,edf-12,"Unfortunately  in many cases that goal is much harder to do than it is to say.""",Discussion,23.11.2020 13:58,No,11
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,I am on as well,Logistics,23.11.2020 18:36,No,5
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,Anyone else on?,Logistics,23.11.2020 18:47,No,5
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,oops sorry Judith I kept starring at my inbox instead.,Response,23.11.2020 18:51,No,11
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,Amanda's section is here already. ,General Comment,23.11.2020 18:52,No,11
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,So do you want me to just post everything?,Logistics,23.11.2020 18:52,No,11
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,"Not sure if I'm understanding correctly""",Question,23.11.2020 18:53,No,11
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,"According to the directions, do we just type SUBMITTED"" ? ",Question,23.11.2020 18:53,No,11
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,"Ok I added the title ""SUBMITTED"" as specified",Question,23.11.2020 18:55,No,11
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21, Are you happy with our response?,Question,23.11.2020 18:55,No,5
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,That's what I understood too. ,Response,23.11.2020 18:55,No,5
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,I think we type it at the top as a title.,Question,23.11.2020 18:55,No,5
