Course,Book_ID,Topic,Bookclub,Pseudonym,Message,CodePreliminary,Message_Time,Is_Answer,Page,Response_Number
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,I appreciate you noticing and reaching out,Response,22.11.2020 15:29,No,11,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,It's one of those names. ,Response,22.11.2020 15:29,No,11,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,oops sorry Judith I kept starring at my inbox instead.,Response,23.11.2020 18:51,No,11,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,So do you want me to just post everything?,Logistics,23.11.2020 18:52,No,11,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,Amanda's section is here already. ,General Comment,23.11.2020 18:52,No,11,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,"According to the directions, do we just type SUBMITTED"" ? ",Assignment Instructions,23.11.2020 18:53,No,11,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,"Not sure if I'm understanding correctly""",Assignment Instructions,23.11.2020 18:53,No,11,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,"Ok I added the title ""SUBMITTED"" as specified",Assignment Instructions,23.11.2020 18:55,No,11,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,How about you?,Assignment Question,23.11.2020 18:56,No,11,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,:),Emoticon/Non-verbal,23.11.2020 18:56,No,11,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,Thank you for a great group experience over the past couple of days! ,Discussion Wrap-up,23.11.2020 18:56,No,11,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,Awesome!,Response,23.11.2020 18:56,No,11,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-20,Yeah I think you guys did a great job. ,Response,23.11.2020 18:56,No,11,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,I'm available through Monday to try to complete this activity.  ,Logistics,21.11.2020 7:47,No,11,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,Is everyone wiling to schedule a time to get online?,Logistics,21.11.2020 7:47,No,11,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,Very detailed and clear.,Feedback,22.11.2020 14:48,No,5,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,Nury I think you did a great job with part 1.,Feedback,22.11.2020 14:48,No,5,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,I sent an email via canvas with these additions I made for part 2.  ,Logistics,22.11.2020 14:48,No,5,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,"OK Nury and Amanda, ",Greeting,22.11.2020 14:48,No,5,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,Please let em know if you have any suggestion or additions for our response.,Logistics,22.11.2020 14:48,No,5,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,My deepest appologies.,General Comment,22.11.2020 14:49,No,5,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,I just noticed. ,General Comment,22.11.2020 14:49,No,5,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,:(,Emoticon/Non-verbal,22.11.2020 14:49,No,5,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,Nerys I am so sorry I keep spelling your name wrong ,General Comment,22.11.2020 14:49,No,5,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,I am on as well,Logistics,23.11.2020 18:36,No,5,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,Anyone else on?,Logistics,23.11.2020 18:47,No,5,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,That's what I understood too. ,Response,23.11.2020 18:55,No,5,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,I think we type it at the top as a title.,Assignment Instructions,23.11.2020 18:55,No,5,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21, Are you happy with our response?,Assignment Question,23.11.2020 18:55,No,5,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,Let's run with it,Response,23.11.2020 18:56,No,5,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,OK sounds good to me.,Response,23.11.2020 18:56,No,5,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,:),Emoticon/Non-verbal,23.11.2020 18:56,No,5,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,Im good.  ,Response,23.11.2020 18:56,No,5,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,you too,Response,23.11.2020 18:58,No,5,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Two,pim-21,:)  ,Emoticon/Non-verbal,23.11.2020 18:58,No,5,42
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,pim-22,how do you want to approach this assignment?,Logistics,18.11.2020 15:09,No,11,43
PIM P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,pim-22,Hi group members....,Greeting,18.11.2020 15:09,No,11,43
